Date,Power Demand(kWh)
2015-09-30,7914919.3384977
2015-10-01,7995131.867567199
2015-10-02,7827450.265255999
2015-10-03,7839426.0827734
2015-10-04,7897473.396883801
2015-10-05,8000113.182785399
2015-10-06,7788579.880900499
2015-10-07,7701723.0785734
2015-10-08,7647424.9789519
2015-10-09,7556020.2383502
2015-10-10,7670275.534194
2015-10-11,7616957.5719625
2015-10-12,7533172.2027415
2015-10-13,7495087.9440047
2015-10-14,7639808.1272046
2015-10-15,7838634.917888001
2015-10-16,7977013.1838374
2015-10-17,7795408.0873958
2015-10-18,7789073.7290456
2015-10-19,7965722.706602899
2015-10-20,7898302.3562701
2015-10-21,7838639.957154799
2015-10-22,7702058.1898146
2015-10-23,7740187.8019525
2015-10-24,7808820.0959473
2015-10-25,7885076.8005897
2015-10-26,7877449.870308801
2015-10-27,8022338.868946001
2015-10-28,7984211.7764415
2015-10-29,8029912.8869256005
2015-10-30,8227026.3269017
2015-10-31,8267504.237362
2015-11-01,8603929.21107
2015-11-02,8871721.8907831
2015-11-03,9289003.072032899
2015-11-04,9767289.616996499
2015-11-05,10041923.5810201
2015-11-06,10147595.382990401
2015-11-07,10509876.935888099
2015-11-08,10370937.063700398
2015-11-09,10331241.7898876
2015-11-10,10241922.6134266
2015-11-11,10425945.3874773
2015-11-12,10667060.9842529
2015-11-13,10907605.749008901
2015-11-14,10889727.161878001
2015-11-15,11189818.044274699
2015-11-16,11527128.4571182
2015-11-17,11642276.1790056
2015-11-18,11526070.1730369
2015-11-19,11263638.1693269
2015-11-20,11337118.3607046
2015-11-21,11673030.5557922
2015-11-22,11798998.430680402
2015-11-23,11694026.2705807
2015-11-24,11927509.3942852
2015-11-25,12037218.177379
2015-11-26,12649990.3158182
2015-11-27,12438836.986228999
2015-11-28,12397663.3216239
2015-11-29,12319513.8526027
2015-11-30,12486552.770609401
2015-12-01,12625037.259949999
2015-12-02,12775749.7408117
2015-12-03,12381580.6105097
2015-12-04,12613447.445799101
2015-12-05,12856904.0952394
2015-12-06,12981990.0667265
2015-12-07,12957595.0151921
2015-12-08,13228320.1177936
2015-12-09,13480332.8336851
2015-12-10,14557906.5475488
2015-12-11,14801780.0967787
2015-12-12,14815823.2058453
2015-12-13,14754000.1739691
2015-12-14,15359290.5646458
2015-12-15,15460173.8998859
2015-12-16,15397122.6170912
2015-12-17,14627897.608379599
2015-12-18,14805426.366476899
2015-12-19,15101441.2516999
2015-12-20,15768840.090262502
2015-12-21,15529536.4041109
2015-12-22,15456453.8709941
2015-12-23,15739855.934120899
2015-12-24,15841095.237642998
2015-12-25,16059287.7598335
2015-12-26,16267849.8968844
2015-12-27,16863740.8007662
2015-12-28,16893536.3080368
2015-12-29,17027611.280372
2015-12-30,17146790.1025326
2015-12-31,16473897.314192899
2016-01-01,15432542.503106698
2016-01-02,14358742.541791
2016-01-03,12778434.9914836
2016-01-04,12368450.9906216
2016-01-05,11595373.8392295
2016-01-06,10570306.444811301
2016-01-07,10681333.8617688
2016-01-08,11067528.760236599
2016-01-09,11128507.8343496
2016-01-10,11433399.268749299
2016-01-11,11321604.299542101
2016-01-12,11453723.6587043
2016-01-13,11622185.632847501
2016-01-14,11603177.8902131
2016-01-15,11197941.7917053
2016-01-16,11238090.6786116
2016-01-17,11134136.5508472
2016-01-18,11324975.6251926
2016-01-19,11072218.7012904
2016-01-20,11156434.9277418
2016-01-21,11200795.5116079
2016-01-22,11799651.5853042
2016-01-23,12209973.2094869
2016-01-24,12431770.224569399
2016-01-25,12309780.5870202
2016-01-26,12661482.868237
2016-01-27,12796034.7776058
2016-01-28,12991244.963609
2016-01-29,13024037.157414598
2016-01-30,13234956.5794612
2016-01-31,13464133.904636798
2016-02-01,13539251.4856913
2016-02-02,13805154.866887199
2016-02-03,14065868.3790017
2016-02-04,14304404.359131599
2016-02-05,14505363.6552593
2016-02-06,14634430.1019078
2016-02-07,14914146.300461
2016-02-08,15108219.2915841
2016-02-09,15472241.3138652
2016-02-10,15680398.629539201
2016-02-11,16407234.7226252
2016-02-12,16608456.058855098
2016-02-13,16460793.732433101
2016-02-14,16372535.3423167
2016-02-15,16428373.8734588
2016-02-16,15897968.2251833
2016-02-17,15772341.271657899
2016-02-18,15451318.425312
2016-02-19,15219761.9205587
2016-02-20,15417495.7839783
2016-02-21,15127275.700275699
2016-02-22,15016650.724761201
2016-02-23,15243938.4848623
2016-02-24,14948927.5097404
2016-02-25,15044375.159449
2016-02-26,15105941.718558801
2016-02-27,15058441.9492203
2016-02-28,15153460.9709857
2016-02-29,15248460.5096628
2016-03-01,15327639.7806192
2016-03-02,15945173.7998881
2016-03-03,15628476.199150601
2016-03-04,15861084.7906735
2016-03-05,15835016.4184935
2016-03-06,15984101.010363301
2016-03-07,15918871.630648201
2016-03-08,16049174.525371801
2016-03-09,16140959.354475098
2016-03-10,16381633.944564901
2016-03-11,16387225.590914499
2016-03-12,16295167.998574601
2016-03-13,16065014.2761807
2016-03-14,16356539.726801198
2016-03-15,16463949.992741901
2016-03-16,16218443.5967472
2016-03-17,16003623.064865798
2016-03-18,15690841.564881802
2016-03-19,15661207.7875381
2016-03-20,15960643.372018898
2016-03-21,15856350.4002103
2016-03-22,15758214.084312798
2016-03-23,15814208.4801614
2016-03-24,16006915.706792898
2016-03-25,16204863.884184001
2016-03-26,16477334.874421798
2016-03-27,16397181.449049
2016-03-28,16894058.650624402
2016-03-29,17038311.4365894
2016-03-30,17006242.273205
2016-03-31,16637583.2759023
2016-04-01,16765645.615468401
2016-04-02,16559495.0578921
2016-04-03,16594155.472023899
2016-04-04,16551818.721091699
2016-04-05,16540109.3850078
2016-04-06,16720990.3770255
2016-04-07,16979667.340728503
2016-04-08,16838434.433454
2016-04-09,17210113.3094472
2016-04-10,17711062.4764827
2016-04-11,17500995.8181529
2016-04-12,17387877.0073327
2016-04-13,17500995.8181529
2016-04-14,18032124.289005198
2016-04-15,18110543.719517
2016-04-16,17880779.6588897
2016-04-17,17819368.964486398
2016-04-18,17665822.74539
2016-04-19,17869947.0617804
2016-04-20,18075103.9818522
2016-04-21,17910842.0641765
2016-04-22,17980065.4769984
2016-04-23,18083890.854687203
2016-04-24,17633948.4128888
2016-04-25,17512802.5696784
2016-04-26,17530103.5521118
2016-04-27,16907131.802891098
2016-04-28,16630082.286896799
2016-04-29,16889363.226337902
2016-04-30,16923711.9110565
2016-05-01,17321459.1592297
2016-05-02,17840332.7675251
2016-05-03,17840060.004288502
2016-05-04,18497341.4720511
2016-05-05,18843341.6376307
2016-05-06,18912545.5673643
2016-05-07,18981749.497097902
2016-05-08,19206681.7518204
2016-05-09,19448934.4720647
2016-05-10,19570060.8321868
2016-05-11,19141861.5169602
2016-05-12,19074956.591649096
2016-05-13,19131515.9970591
2016-05-14,19245199.8174408
2016-05-15,18953362.6374071
2016-05-16,18647224.870542202
2016-05-17,18566038.841488197
2016-05-18,18983093.830192402
2016-05-19,18625637.6086771
2016-05-20,18569195.101797003
2016-05-21,18512752.594916902
2016-05-22,19359370.715030503
2016-05-23,20093103.8213839
2016-05-24,20215788.828572102
2016-05-25,20001163.127574
2016-05-26,20349481.7806644
2016-05-27,20229426.990400203
2016-05-28,20144052.0973561
2016-05-29,19519930.8459243
2016-05-30,18913169.0261908
2016-05-31,18589301.6489493
2016-06-01,18685820.8685158
2016-06-02,18743724.6070204
2016-06-03,18801647.8286133
2016-06-04,18531397.9104448
2016-06-05,18975398.0103037
2016-06-06,19477301.8486672
2016-06-07,19728244.0263048
2016-06-08,19705682.610023398
2016-06-09,20174932.7923527
2016-06-10,20168191.6437919
2016-06-11,20833324.796149798
2016-06-12,20324056.3503991
2016-06-13,20099630.6559731
2016-06-14,19903650.2705029
2016-06-15,20052091.9204579
2016-06-16,19748272.6411038
2016-06-17,19843213.7305159
2016-06-18,19881186.2696631
2016-06-19,20469848.3003418
2016-06-20,20526816.8506068
2016-06-21,21003957.6837081
2016-06-22,20734526.0552492
2016-06-23,20745222.270740103
2016-06-24,20532759.1925462
2016-06-25,20818829.378435403
2016-06-26,20419542.966284398
2016-06-27,20287389.1781698
2016-06-28,20306015.0106094
2016-06-29,20650885.1570661
2016-06-30,20853743.0727154
2016-07-01,21381189.2398742
2016-07-02,21117466.1562948
2016-07-03,21279740.7989612
2016-07-04,21364316.8853839
2016-07-05,21358881.103741
2016-07-06,21290670.811512
2016-07-07,21079298.7862643
2016-07-08,20931850.7738139
2016-07-09,20988799.8409905
2016-07-10,21089001.3642506
2016-07-11,20977928.2777047
2016-07-12,20936585.1642771
2016-07-13,20709237.0066022
2016-07-14,20791903.750369
2016-07-15,20585227.1494078
2016-07-16,20750560.6369414
2016-07-17,20605879.2230333
2016-07-18,20709314.9389555
2016-07-19,20400449.539725
2016-07-20,20835838.1145439
2016-07-21,20082371.9755714
2016-07-22,19387914.5592764
2016-07-23,18271263.4825294
2016-07-24,17206224.1763636
2016-07-25,16275480.7284223
2016-07-26,15724555.2238242
2016-07-27,14702462.1961904
2016-07-28,14751202.2617142
2016-07-29,15043627.347047599
2016-07-30,14848682.3927619
2016-07-31,15336067.7401904
2016-08-01,14911026.384847099
2016-08-02,14505409.3495087
2016-08-03,14173424.2435238
2016-08-04,13574610.053383399
2016-08-05,12965525.4605463
2016-08-06,12779745.2433233
2016-08-07,11835871.977203
2016-08-08,11690703.696902199
2016-08-09,11305944.8198796
2016-08-10,11148042.8479398
2016-08-11,11116460.3557443
2016-08-12,10905924.3931578
2016-08-13,10874352.389999999
2016-08-14,11032264.8509774
2016-08-15,11027355.9813834
2016-08-16,11252136.0570225
2016-08-17,11056672.8414586
2016-08-18,11223102.400962401
2016-08-19,11400052.4651729
2016-08-20,11440959.711789401
2016-08-21,11572534.199368399
2016-08-22,11810268.236436
2016-08-23,11946279.5869172
2016-08-24,12274974.558
2016-08-25,12002951.8570375
2016-08-26,11753595.9663157
2016-08-27,11628912.776436001
2016-08-28,11504240.0755939
2016-08-29,11411391.114812
2016-08-30,11632982.5230225
2016-08-31,11452581.5654436
2016-09-01,11590606.8111428
2016-09-02,11855601.8569172
2016-09-03,11673795.3683007
2016-09-04,12011374.5542255
2016-09-05,11924881.9502255
2016-09-06,11602585.292075101
2016-09-07,11809775.2516691
2016-09-08,11855811.637669101
2016-09-09,11729187.9758345
2016-09-10,12062991.1082255
2016-09-11,11890331.060390899
2016-09-12,12188953.9606917
2016-09-13,12566443.9346616
2016-09-14,12653786.150706701
2016-09-15,12809663.7383909
2016-09-16,12811929.3705112
2016-09-17,12947164.5322105
2016-09-18,12766847.4869323
2016-09-19,12422859.4990375
2016-09-20,12258003.2951729
2016-09-21,12375753.231203
2016-09-22,12222676.2165564
2016-09-23,12187349.1379398
2016-09-24,12222676.2165564
2016-09-25,12783587.9909323
2016-09-26,13141893.5151428
2016-09-27,13464347.508857101
2016-09-28,13371194.3659849
2016-09-29,13509523.7937744
2016-09-30,13694162.3225413
2016-10-01,13714206.8733834
2016-10-02,13219376.035849601
2016-10-03,13194223.3236992
2016-10-04,13081015.140947301
2016-10-05,13319997.3734887
2016-10-06,13546403.249954801
2016-10-07,13558979.606029999
2016-10-08,13796493.3733082
2016-10-09,14179762.8069924
2016-10-10,13951982.8666014
2016-10-11,13838355.1223458
2016-10-12,13678921.7509172
2016-10-13,13379281.4139699
2016-10-14,13413884.7489924
2016-10-15,13115765.3224962
2016-10-16,12711370.9670977
2016-10-17,12724849.380406
2016-10-18,12940524.9714135
2016-10-19,12684403.6514435
2016-10-20,12765284.620330801
2016-10-21,13142711.6600751
2016-10-22,13228113.4041654
2016-10-23,13380005.1575639
2016-10-24,13586072.7901353
2016-10-25,13334849.850721799
2016-10-26,13474805.0793383
2016-10-27,13810800.4205864
2016-10-28,13610176.598526299
2016-10-29,13581027.5630526
2016-10-30,13898404.8625714
2016-10-31,13951301.0791578
2016-11-01,14024848.4709418
2016-11-02,13965582.9346275
2016-11-03,13881008.8187654
2016-11-04,13410923.707783898
2016-11-05,13394987.3728496
2016-11-06,13212541.5348556
2016-11-07,13214508.2468666
2016-11-08,13555256.8895333
2016-11-09,13748818.1240666
2016-11-10,13930217.2855999
2016-11-11,14562718.7911333
2016-11-12,14847385.008866599
2016-11-13,14700776.7470666
2016-11-14,15047295.7932
2016-11-15,14874036.2701333
2016-11-16,15193914.584933301
2016-11-17,15073957.5844
2016-11-18,15019159.8113333
2016-11-19,14874657.5362
2016-11-20,14870182.314533299
2016-11-21,14628130.737
2016-11-22,14525569.1863333
2016-11-23,14414836.407399999
2016-11-24,14685308.275
2016-11-25,14809761.5570666
2016-11-26,14972027.829733301
2016-11-27,15208035.225533301
2016-11-28,15576804.0208
2016-11-29,15798058.980000002
2016-11-30,15724307.3269333
2016-12-01,15488299.9311333
2016-12-02,15389581.8061333
2016-12-03,15714546.0787333
2016-12-04,15812011.141666599
2016-12-05,15674500.7422666
2016-12-06,15728234.9920666
2016-12-07,16245486.3772666
2016-12-08,16448545.611666601
2016-12-09,16331579.1121999
2016-12-10,15731151.783599999
2016-12-11,16316563.4272666
2016-12-12,16376605.107133301
2016-12-13,16796907.3961333
2016-12-14,16271526.9023999
2016-12-15,15970560.347866599
2016-12-16,16103363.867066601
2016-12-17,16459781.0505333
2016-12-18,15941908.3992666
2016-12-19,16051714.544066599
2016-12-20,15620229.4658666
2016-12-21,16115104.7427333
2016-12-22,16640748.4848
2016-12-23,16949212.3518666
2016-12-24,16835562.7814
2016-12-25,17225201.9045333
2016-12-26,17079088.5496
2016-12-27,17371315.2594666
2016-12-28,17471023.1982
2016-12-29,17384067.0087333
2016-12-30,17527158.2728
2016-12-31,17764113.362599898
2017-01-01,17679526.4081333
2017-01-02,18018232.243733298
2017-01-03,18212793.8219333
2017-01-04,18076009.9879333
2017-01-05,17909710.750800002
2017-01-06,17976228.3396666
2017-01-07,17809939.6324666
2017-01-08,17992865.6343333
2017-01-09,17610386.865866598
2017-01-10,17563981.449666597
2017-01-11,17717844.8355333
2017-01-12,18422950.2314
2017-01-13,18390876.054466598
2017-01-14,19129234.9798
2017-01-15,19297166.3566
2017-01-16,20015886.9562666
2017-01-17,20121407.4181999
2017-01-18,20068505.0331333
2017-01-19,20103780.3097999
2017-01-20,20791542.9054666
2017-01-21,20950260.590600003
2017-01-22,21111863.4774666
2017-01-23,20970151.6346666
2017-01-24,21248689.4311999
2017-01-25,21668307.2745333
2017-01-26,21788106.3260666
2017-01-27,21951920.4989333
2017-01-28,21886571.7326666
2017-01-29,22215053.0029999
2017-01-30,22338474.3516
2017-01-31,22256203.9824666
2017-02-01,22882094.2471585
2017-02-02,22711772.7170991
2017-02-03,22079127.3139288
2017-02-04,21732047.9654481
2017-02-05,21580507.2522162
2017-02-06,21199921.454097398
2017-02-07,21335693.5859294
2017-02-08,20660049.414030198
2017-02-09,21132173.737936098
2017-02-10,21303751.5384201
2017-02-11,21394795.2302117
2017-02-12,21002417.7803092
2017-02-13,21787162.8396806
2017-02-14,22158885.2194285
2017-02-15,22014319.4092134
2017-02-16,21642597.0294655
2017-02-17,21725207.4696504
2017-02-18,22056771.0398218
2017-02-19,22054842.3148336
2017-02-20,21879800.6817176
2017-02-21,21365234.5676369
2017-02-22,21470212.313425202
2017-02-23,21586103.100090697
2017-02-24,21982298.638235297
2017-02-25,22380993.6465176
2017-02-26,23329709.8511899
2017-02-27,23243468.2910016
2017-02-28,23566893.822574798
2017-03-01,23696266.0032907
2017-03-02,23847198.5740537
2017-03-03,23628553.9795966
2017-03-04,23002977.9339227
2017-03-05,22478305.694521
2017-03-06,22574033.4327126
2017-03-07,22723637.5449378
2017-03-08,22819365.283129398
2017-03-09,22770035.1894252
2017-03-10,22990293.614994902
2017-03-11,23373460.4190353
2017-03-12,23553776.524568
2017-03-13,23621390.143926
2017-03-14,23689013.6037176
2017-03-15,23689013.6037176
2017-03-16,23801706.2494588
2017-03-17,23828954.4101344
2017-03-18,24123980.4502992
2017-03-19,24469930.7344135
2017-03-20,24366438.8941008
2017-03-21,24154633.401005
2017-03-22,24653966.523852
2017-03-23,24649400.5626554
2017-03-24,25201527.6118387
2017-03-25,24643043.6425411
2017-03-26,24666306.4276034
2017-03-27,24573225.7660538
2017-03-28,24875730.535764698
2017-03-29,24387064.4429546
2017-03-30,23774115.8616374
2017-03-31,22086343.9967466
2017-04-01,20849327.073986597
2017-04-02,19210351.7860178
2017-04-03,18615910.053233
2017-04-04,16768428.617797999
2017-04-05,15837309.3837337
2017-04-06,15075313.6759782
2017-04-07,15689141.1790583
2017-04-08,16386529.8218826
2017-04-09,17128312.6953194
2017-04-10,17392916.699598
2017-04-11,18748392.4242732
2017-04-12,19116792.8091633
2017-04-13,19506649.523807
2017-04-14,19187525.66575
2017-04-15,19548561.048735
2017-04-16,19421482.2412038
2017-04-17,19362696.4649743
2017-04-18,19086400.3128239
2017-04-19,19218075.0446081
2017-04-20,19442216.4681033
2017-04-21,19986593.1823179
2017-04-22,19889380.3727509
2017-04-23,20025478.3061447
2017-04-24,19753282.4393572
2017-04-25,19792167.563184
2017-04-26,19986593.1823179
2017-04-27,20167448.8094172
2017-04-28,19570662.0374222
2017-04-29,20122578.470509302
2017-04-30,20090264.3168155
2017-05-01,20602289.3289356
2017-05-02,20803586.3054085
2017-05-03,20401044.920223698
2017-05-04,20810765.5596337
2017-05-05,20674367.2390339
2017-05-06,20576936.648742598
2017-05-07,20888708.5299308
2017-05-08,21473284.5619988
2017-05-09,21414829.211696103
2017-05-10,21916671.09753
2017-05-11,21465129.049353797
2017-05-12,22170708.5577101
2017-05-13,22199966.271582097
2017-05-14,22374130.773665998
2017-05-15,22420405.422762297
2017-05-16,22159466.5665227
2017-05-17,22325655.7882852
2017-05-18,23316606.6930122
2017-05-19,24501117.6085007
2017-05-20,25628863.976517603
2017-05-21,26147855.3631626
2017-05-22,26514564.3308896
2017-05-23,28469805.8975673
2017-05-24,29630380.8754811
2017-05-25,30475275.607163
2017-05-26,30443673.808462303
2017-05-27,30813856.6610676
2017-05-28,31581647.248361696
2017-05-29,31976225.995019
2017-05-30,32376766.2531525
2017-05-31,32662523.299216997
2017-06-01,32324970.4555557
2017-06-02,31663243.732065298
2017-06-03,31741916.610195797
2017-06-04,31358712.9064631
2017-06-05,31790962.2561559
2017-06-06,31046768.2095338
2017-06-07,31136477.9020082
2017-06-08,31592313.248813003
2017-06-09,32252825.821199197
2017-06-10,31454835.1475493
2017-06-11,31349185.049760696
2017-06-12,30857094.9475152
2017-06-13,30567631.6954255
2017-06-14,29843969.275712803
2017-06-15,29496615.0890004
2017-06-16,29409778.6870665
2017-06-17,29538205.9679349
2017-06-18,29712933.985934097
2017-06-19,30040822.4745643
2017-06-20,30147828.050667997
2017-06-21,30344475.3540794
2017-06-22,30134462.0050039
2017-06-23,30706568.2227242
2017-06-24,30927948.7158981
2017-06-25,30229868.804639
2017-06-26,29956705.6082373
2017-06-27,29744238.671832
2017-06-28,30260212.6451488
2017-06-29,29683542.4118356
2017-06-30,29501427.8949167
2017-07-01,30047496.9184197
2017-07-02,32026323.678948898
2017-07-03,32854134.875531502
2017-07-04,33502044.9311781
2017-07-05,33239931.456737503
2017-07-06,33889265.6225126
2017-07-07,33687985.6716952
2017-07-08,33697216.6506007
2017-07-09,32186132.8565052
2017-07-10,33002122.223225698
2017-07-11,33606554.025068596
2017-07-12,34452758.5476487
2017-07-13,34906080.2542867
2017-07-14,34969333.049333
2017-07-15,34340125.1628441
2017-07-16,35762064.81027959
2017-07-17,33912110.1555748
2017-07-18,33258853.4651733
2017-07-19,32041064.871132202
2017-07-20,31788169.6495197
2017-07-21,31522198.7833754
2017-07-22,31601287.367826197
2017-07-23,30777938.1636854
2017-07-24,31609770.957386103
2017-07-25,31138399.7342709
2017-07-26,31082948.3745828
2017-07-27,31039650.8325408
2017-07-28,31216675.0344559
2017-07-29,31434861.367211998
2017-07-30,31023843.243132398
2017-07-31,30387164.8470936
2017-08-01,30729346.392993797
2017-08-02,31188764.6115525
2017-08-03,30857835.5198474
2017-08-04,31751769.735517904
2017-08-05,32378499.8797665
2017-08-06,32197687.767408703
2017-08-07,32464069.8838485
2017-08-08,32911645.7812677
2017-08-09,33694168.856076196
2017-08-10,34930948.4794423
2017-08-11,35343947.8654216
2017-08-12,35456990.8059307
2017-08-13,37193519.629210494
2017-08-14,37822885.6689211
2017-08-15,39003120.640305296
2017-08-16,38879807.580594696
2017-08-17,40677951.0772888
2017-08-18,40877743.831732
2017-08-19,41517085.8699734
2017-08-20,40797824.9886139
2017-08-21,40198446.725283995
2017-08-22,37681051.053935
2017-08-23,38839852.5123878
2017-08-24,35577389.28673
2017-08-25,33506107.754578497
2017-08-26,31508667.7856131
2017-08-27,32272428.635071397
2017-08-28,32636090.280061398
2017-08-29,34807507.623816
2017-08-30,34912197.0420153
2017-08-31,37287969.4535145
2017-09-01,39273865.4791065
2017-09-02,40768735.3321339
2017-09-03,40004265.7542463
2017-09-04,40947538.6283272
2017-09-05,41863974.147677004
2017-09-06,40969307.088694796
2017-09-07,40870230.8483704
2017-09-08,41133574.8275795
2017-09-09,41523946.3356585
2017-09-10,41165390.911393605
2017-09-11,41359969.3716364
2017-09-12,41303097.6443865
2017-09-13,42397028.5645764
2017-09-14,42326949.1521132
2017-09-15,42502140.044355795
2017-09-16,42502140.044355795
2017-09-17,43833618.325498
2017-09-18,42845432.91508891
2017-09-19,42794488.9864082
2017-09-20,41039371.7193933
2017-09-21,42316957.4504016
2017-09-22,41834025.2010079
2017-09-23,42867814.9380362
2017-09-24,42776430.589736596
2017-09-25,42905314.3751174
2017-09-26,42151116.5909529
2017-09-27,43408107.8052832
2017-09-28,43450007.2577971
2017-09-29,44706998.4721274
2017-09-30,43533806.162824795
2017-10-01,42674907.9783144
2017-10-02,43565551.7498107
2017-10-03,45259708.5702376
2017-10-04,44574892.5091084
2017-10-05,42265397.2713799
2017-10-06,41680137.8167053
2017-10-07,42352913.1858093
2017-10-08,44571794.2420977
2017-10-09,45021193.8904984
2017-10-10,44081524.1253072
2017-10-11,44285796.0279743
2017-10-12,45429715.7578468
2017-10-13,44490075.2433038
2017-10-14,43795555.161832
2017-10-15,44758779.0115975
2017-10-16,45751195.0084041
2017-10-17,46349385.3922372
2017-10-18,47239950.6315314
2017-10-19,48733166.9785303
2017-10-20,50964413.7464037
2017-10-21,51860280.6657091
2017-10-22,51379546.2602764
2017-10-23,51249015.2420688
2017-10-24,51379531.6349522
2017-10-25,52858714.983411096
2017-10-26,53234293.3080691
2017-10-27,50939426.380061
2017-10-28,48772231.219385505
2017-10-29,48987442.864531204
2017-10-30,49311540.0481147
2017-10-31,49334355.5538182
2017-11-01,49056734.327683896
2017-11-02,48409247.2255401
2017-11-03,48844465.8597852
2017-11-04,50831070.0391284
2017-11-05,49721583.8816424
2017-11-06,48583226.9076463
2017-11-07,49065895.845771596
2017-11-08,48468107.018452
2017-11-09,48617502.495546
2017-11-10,48530893.1231606
2017-11-11,45797714.5951319
2017-11-12,42516573.3213407
2017-11-13,42440847.8853753
2017-11-14,40658034.269527204
2017-11-15,40595751.667580806
2017-11-16,40085144.6883902
2017-11-17,42056502.8454127
2017-11-18,44676269.1005947
2017-11-19,48418770.645060696
2017-11-20,50056113.3464402
2017-11-21,52161306.6760173
2017-11-22,51974182.9782537
2017-11-23,52208070.357212804
2017-11-24,51350460.3100351
2017-11-25,52192889.4040696
2017-11-26,51774016.4897611
2017-11-27,51438600.8826014
2017-11-28,50550090.9398841
2017-11-29,51616275.2819522
2017-11-30,51984384.0821604
2017-12-01,53481166.7453265
2017-12-02,53712088.2860978
2017-12-03,54774341.1682425
2017-12-04,55282327.174150996
2017-12-05,56298368.1589488
2017-12-06,57426007.42719
2017-12-07,58004345.8738353
2017-12-08,58061938.3130659
2017-12-09,63676011.329325795
2017-12-10,67847373.7246965
2017-12-11,72312814.711834
2017-12-12,75791808.58632879
2017-12-13,80624017.5629181
2017-12-14,86207578.259615
2017-12-15,90373044.8525589
2017-12-16,90148098.9865219
2017-12-17,91723004.5502973
2017-12-18,93705411.1201269
2017-12-19,94368015.1530105
2017-12-20,92427430.3061666
2017-12-21,90208697.80962381
2017-12-22,91220764.539112
2017-12-23,90669969.602374
2017-12-24,90217232.8551312
2017-12-25,87330870.1322393
2017-12-26,87507450.74040139
2017-12-27,89273541.3235404
2017-12-28,90774666.1605969
2017-12-29,91657758.86908579
2017-12-30,92364176.1355737
2017-12-31,93335559.1481438
2018-01-01,93083276.8807886
2018-01-02,93379274.0761375
2018-01-03,91388250.75952579
2018-01-04,90840939.9692532
2018-01-05,87004364.3070703
2018-01-06,86633728.9587989
2018-01-07,84399880.3851386
2018-01-08,85191063.2927462
2018-01-09,84665719.09310031
2018-01-10,85341262.1627447
2018-01-11,87217770.68953459
2018-01-12,89844804.43918511
2018-01-13,89652696.8787552
2018-01-14,90914805.2387318
2018-01-15,91443667.8918655
2018-01-16,92902027.76860219
2018-01-17,92670035.48155819
2018-01-18,90850824.2169148
2018-01-19,89571742.01037401
2018-01-20,90187289.92652251
2018-01-21,90457870.7887166
2018-01-22,89697015.84853889
2018-01-23,88889004.43936549
2018-01-24,89548035.56192301
2018-01-25,89719933.7279193
2018-01-26,90899287.3760114
2018-01-27,91297760.5477262
2018-01-28,91122821.1064855
2018-01-29,91556863.9756257
2018-01-30,92884116.1611537
2018-01-31,90007003.6651329
2018-02-01,90267636.8014269
2018-02-02,90761572.4234088
2018-02-03,90265741.9829594
2018-02-04,91321813.922117
2018-02-05,93806452.8669081
2018-02-06,93505967.3470216
2018-02-07,96244821.00969039
2018-02-08,94989586.6483344
2018-02-09,93441027.69908321
2018-02-10,91695597.1606579
2018-02-11,88938745.086742
2018-02-12,86782596.1649397
2018-02-13,85629634.00920281
2018-02-14,86888698.6255656
2018-02-15,85295707.1124842
2018-02-16,85375666.304364
2018-02-17,85845191.2336435
2018-02-18,86705986.9373227
2018-02-19,86392970.3178031
2018-02-20,84968843.2696523
2018-02-21,84796837.4610604
2018-02-22,86743717.59702359
2018-02-23,86574121.2935503
2018-02-24,86784952.9914422
2018-02-25,88107004.6409253
2018-02-26,86973058.675146
2018-02-27,88662231.286361
2018-02-28,87516128.2720279
2018-03-01,88873566.33045359
2018-03-02,89573515.73426631
2018-03-03,92490780.8122797
2018-03-04,90650556.3584138
2018-03-05,92307881.0653797
2018-03-06,93232373.9354923
2018-03-07,94656114.3360549
2018-03-08,95663099.5373959
2018-03-09,95971119.1866818
2018-03-10,93768105.5023687
2018-03-11,95362663.601152
2018-03-12,96634803.9867578
2018-03-13,96814614.9220769
2018-03-14,95646008.7058298
2018-03-15,94027930.1057272
2018-03-16,94926874.873438
2018-03-17,95735914.1734893
2018-03-18,95955347.26173161
2018-03-19,96144005.8622666
2018-03-20,93953796.56301759
2018-03-21,95386843.5557793
2018-03-22,95968591.2823344
2018-03-23,94525762.3988371
2018-03-24,95887698.3432177
2018-03-25,94684251.01053041
2018-03-26,94211313.07979801
2018-03-27,96576057.6879019
2018-03-28,94968035.7507467
2018-03-29,95819335.01695341
2018-03-30,97030553.9347017
2018-03-31,93171698.6511993
2018-04-01,94190872.234216
2018-04-02,93338503.2262696
2018-04-03,92895370.5924148
2018-04-04,92692491.3280089
2018-04-05,91650969.1295464
2018-04-06,89656596.15473521
2018-04-07,94147245.245898
2018-04-08,94122020.5077648
2018-04-09,93352641.504666
2018-04-10,93438160.71394841
2018-04-11,94634988.8232381
2018-04-12,94463999.384747
2018-04-13,96772185.3741177
2018-04-14,94087293.6352668
2018-04-15,95561006.10313289
2018-04-16,96174971.331287
2018-04-17,97298770.1501755
2018-04-18,98492071.694134
2018-04-19,101966424.2664422
2018-04-20,100667717.6031388
2018-04-21,102828179.68918991
2018-04-22,102547768.76528229
2018-04-23,103669559.4011349
2018-04-24,103389099.49715321
